bc_id,short_name,ncit_code,ncit_dec_code
C98770,Planned Country of Investigational Site,C98770,C49691
C93625,Planned Duration,C93625,
C126077,Planned Follow-Up Duration,C126077,C83447
C126077,Planned Follow-Up Duration,C126077,C49691
C126077,Planned Follow-Up Duration,C126077,C117460
C126077,Planned Follow-Up Duration,C126077,C83445
C49694,Planned Maximum Age of Subjects,C49694,C83445
C49694,Planned Maximum Age of Subjects,C49694,C49691
C49694,Planned Maximum Age of Subjects,C49694,C117460
C49694,Planned Maximum Age of Subjects,C49694,C83447
C49693,Planned Minimum Age of Subjects,C49693,C83445
C49693,Planned Minimum Age of Subjects,C49693,C83447
C49693,Planned Minimum Age of Subjects,C49693,C117460
C49693,Planned Minimum Age of Subjects,C49693,C49691
C98771,Planned Number of Arms,C98771,C49691
C98771,Planned Number of Arms,C98771,C83445
C98771,Planned Number of Arms,C98771,C83447
C49692,Planned Subject Number,C49692,C49691
C49692,Planned Subject Number,C49692,C83447
C49692,Planned Subject Number,C49692,C83445
C139276,Planned Treatment Duration,C139276,C117460
C139276,Planned Treatment Duration,C139276,C83447
C139276,Planned Treatment Duration,C139276,C83445
C139276,Planned Treatment Duration,C139276,C49691
C127796,Planned Trial Duration,C127796,C117460
C127796,Planned Trial Duration,C127796,C83447
C127796,Planned Trial Duration,C127796,C83445
C127796,Planned Trial Duration,C127796,C49691
C51951,Platelet Count,C51951,C70856
C51951,Platelet Count,C51951,C70713
C51951,Platelet Count,C51951,C93566
C51951,Platelet Count,C51951,C82515
C51951,Platelet Count,C51951,C67391
C171521,Pneumonia Indicator,C171521,C82515
C171521,Pneumonia Indicator,C171521,C82535
C171521,Pneumonia Indicator,C171521,C70856
C79602,Poikilocyte Measurement,C79602,C70713
C79602,Poikilocyte Measurement,C79602,C70856
C79602,Poikilocyte Measurement,C79602,C93566
C79602,Poikilocyte Measurement,C79602,C82515
C64803,Polychromasia,C64803,C70856
C64803,Polychromasia,C64803,C93566
C64803,Polychromasia,C64803,C70713
C64803,Polychromasia,C64803,C82515
C199683,Polychromatic Erythrocyte Count,C199683,C82515
C199683,Polychromatic Erythrocyte Count,C199683,C70713
C199683,Polychromatic Erythrocyte Count,C199683,C93566
C199683,Polychromatic Erythrocyte Count,C199683,C70856
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,C200008,C70713
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,C200008,C82515
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,C200008,C48570
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,C200008,C93566
C200008,Polychromatic Erythrocytes to Erythrocytes Ratio Measurement,C200008,C70856
C17007,Positron Emission Tomography,C17007,C13717
C17007,Positron Emission Tomography,C17007,C171000
C17007,Positron Emission Tomography,C17007,C25185
C17007,Positron Emission Tomography,C17007,C117511
C17007,Positron Emission Tomography,C17007,C117529
C17007,Positron Emission Tomography,C17007,C25692
C17007,Positron Emission Tomography,C17007,C25372
C17007,Positron Emission Tomography,C17007,C117530
C17007,Positron Emission Tomography,C17007,C127786
C17007,Positron Emission Tomography,C17007,C117512
C139275,Post Authorization Safety Study Indicator,C139275,C83447
C139275,Post Authorization Safety Study Indicator,C139275,C49691
C139275,Post Authorization Safety Study Indicator,C139275,C117458
C139275,Post Authorization Safety Study Indicator,C139275,C117460
C139275,Post Authorization Safety Study Indicator,C139275,C117461
C139275,Post Authorization Safety Study Indicator,C139275,C83445
C198358,Post-Partum Indicator,C198358,C70856
C198358,Post-Partum Indicator,C198358,C82515
C70946,Postal Address,C70946,
C64853,Potassium Measurement,C64853,C93566
C64853,Potassium Measurement,C64853,C70713
C64853,Potassium Measurement,C64853,C64567
C64853,Potassium Measurement,C64853,C82515
C64853,Potassium Measurement,C64853,C70856
C48470,Potency Unit,C48470,
C122192,Pregnancy Confirmed Indicator,C122192,C82515
C122192,Pregnancy Confirmed Indicator,C122192,C70856
C163558,Pregnancy End Date,C163558,C82515
C163558,Pregnancy End Date,C163558,C70856
C92720,Pregnancy Finding,C92720,
C139264,Pregnancy Indicator,C139264,C70856
C139264,Pregnancy Indicator,C139264,C82515
C90491,Pregnancy Outcome,C90491,C82515
C90491,Pregnancy Outcome,C90491,C70856
C186213,Pregnancy Suspected Indicator,C186213,C82515
C186213,Pregnancy Suspected Indicator,C186213,C70856
C106561,Pregnant During the Study,C106561,C70856
C106561,Pregnant During the Study,C106561,C82515
C191656,Pregnant Subject [RETIRED],C191656,
C112400,Premature Birth Indicator,C112400,C82515
C112400,Premature Birth Indicator,C112400,C70856
C112400,Premature Birth Indicator,C112400,C25372
C99531,Primary Cause of Death,C99531,C70856
C99531,Primary Cause of Death,C99531,C82515
C132459,Primary Language Spoken,C132459,C25372
C132459,Primary Language Spoken,C132459,C70856
C132459,Primary Language Spoken,C132459,C82515
C98772,Primary Outcome Measure,C98772,C83445
C98772,Primary Outcome Measure,C98772,C49691
C98772,Primary Outcome Measure,C98772,C83447
C102699,Priority of Disease Contact,C102699,C25372
C102699,Priority of Disease Contact,C102699,C70856
C102699,Priority of Disease Contact,C102699,C82515
C209686,Private Health Insurance Indicator,C209686,C70856
C209686,Private Health Insurance Indicator,C209686,C82515
C209686,Private Health Insurance Indicator,C209686,C25372
C163557,Products of Conception Examined Indicator,C163557,C82515
C163557,Products of Conception Examined Indicator,C163557,C70856
C117846,Progesterone Receptor Measurement,C117846,C82535
C117846,Progesterone Receptor Measurement,C117846,C82515
C117846,Progesterone Receptor Measurement,C117846,C170500
C117846,Progesterone Receptor Measurement,C117846,C70713
C117846,Progesterone Receptor Measurement,C117846,C117062
C117846,Progesterone Receptor Measurement,C117846,C70856
C15496,Progesterone Receptor Positive,C15496,C171435
C15496,Progesterone Receptor Positive,C15496,C25692
C15496,Progesterone Receptor Positive,C15496,C25372
C15496,Progesterone Receptor Positive,C15496,C70713
C15496,Progesterone Receptor Positive,C15496,C70856
C15496,Progesterone Receptor Positive,C15496,C82515
C15496,Progesterone Receptor Positive,C15496,C117062
C16149,Progesterone Receptor Status,C16149,C117062
C16149,Progesterone Receptor Status,C16149,C70713
C16149,Progesterone Receptor Status,C16149,C25692
C16149,Progesterone Receptor Status,C16149,C171435
C16149,Progesterone Receptor Status,C16149,C70856
C16149,Progesterone Receptor Status,C16149,C25372
C16149,Progesterone Receptor Status,C16149,C82515
C28234,Progression-free Survival,C28234,C25372
C28234,Progression-free Survival,C28234,C70856
C28234,Progression-free Survival,C28234,C25692
C28234,Progression-free Survival,C28234,C42574
C28234,Progression-free Survival,C28234,C82515
C35571,Progressive Disease [RETIRED],C35571,
C28042,Proliferative Index,C28042,
C20189,Property or Attribute,C20189,
C64430,Protein or Enzyme Type Measurement,C64430,
C79463,Protein to Creatinine Ratio Measurement,C79463,C70856
C79463,Protein to Creatinine Ratio Measurement,C79463,C93566
C79463,Protein to Creatinine Ratio Measurement,C79463,C82515
C79463,Protein to Creatinine Ratio Measurement,C79463,C48207
C79463,Protein to Creatinine Ratio Measurement,C79463,C70713
C98774,Prothrombin Activity Measurement,C98774,
C62656,Prothrombin Time,C62656,C70713
C62656,Prothrombin Time,C62656,C42574
C62656,Prothrombin Time,C62656,C93566
C62656,Prothrombin Time,C62656,C70856
C62656,Prothrombin Time,C62656,C82515
C41161,Protocol Agent,C41161,C117460
C41161,Protocol Agent,C41161,C117458
C41161,Protocol Agent,C41161,C83447
C41161,Protocol Agent,C41161,C83445
C41161,Protocol Agent,C41161,C49691
C50996,Protocol Deviation [RETIRED],C50996,
C74590,Protocol Disposition Event,C74590,
C126062,Protocol Keyword,C126062,C117460
C126062,Protocol Keyword,C126062,C117458
C126062,Protocol Keyword,C126062,C83447
C126062,Protocol Keyword,C126062,C83445
C126062,Protocol Keyword,C126062,C49691
C74588,Protocol Milestone,C74588,
C139277,Protocol Risk Assessment,C139277,C117461
C139277,Protocol Risk Assessment,C139277,C49691
C139277,Protocol Risk Assessment,C139277,C83445
C139277,Protocol Risk Assessment,C139277,C83447
C139277,Protocol Risk Assessment,C139277,C117460
C139277,Protocol Risk Assessment,C139277,C117458
C189437,Proton Density Fat Fraction,C189437,C13717
C189437,Proton Density Fat Fraction,C189437,C48570
C189437,Proton Density Fat Fraction,C189437,C70856
C189437,Proton Density Fat Fraction,C189437,C82535
C189437,Proton Density Fat Fraction,C189437,C82515
C189437,Proton Density Fat Fraction,C189437,C25185
C191040,Psoriasis Area and Severity Index Fredriksson Version Clinical Classification,C191040,C25372
C191040,Psoriasis Area and Severity Index Fredriksson Version Clinical Classification,C191040,C82556
C191040,Psoriasis Area and Severity Index Fredriksson Version Clinical Classification,C191040,C82515
C191040,Psoriasis Area and Severity Index Fredriksson Version Clinical Classification,C191040,C82525
C190947,Psoriasis Area and Severity Index Fredriksson Version Clinical Classification Question,C190947,
C127797,PubMed Unique Identifier,C127797,C49691
C127797,PubMed Unique Identifier,C127797,C83445
C127797,PubMed Unique Identifier,C127797,C83447
C127797,PubMed Unique Identifier,C127797,C117460
C93638,Publication Identifier,C93638,
C38081,Pulmonary Function Test,C38081,
C139254,Pulmonary Inertance,C139254,C82515
C139254,Pulmonary Inertance,C139254,C70856
C123567,Pulmonary Reactance,C123567,C70856
C123567,Pulmonary Reactance,C123567,C82515
C100945,Pulse Pressure,C100945,C82515
C100945,Pulse Pressure,C100945,C49669
C100945,Pulse Pressure,C100945,C62164
C100945,Pulse Pressure,C100945,C70856
C49676,Pulse Rate,C49676,C62164
C49676,Pulse Rate,C49676,C13717
C49676,Pulse Rate,C49676,C70856
C49676,Pulse Rate,C49676,C82515
C49676,Pulse Rate,C49676,C82535
C49676,Pulse Rate,C49676,C73688
C49676,Pulse Rate,C49676,C25185
C154882,Pustule Indicator,C154882,C82515
C154882,Pustule Indicator,C154882,C25185
C154882,Pustule Indicator,C154882,C13717
C154882,Pustule Indicator,C154882,C70856
C118165,QRS Axis,C118165,C82515
C118165,QRS Axis,C118165,C68667
C118165,QRS Axis,C118165,C62164
C118165,QRS Axis,C118165,C70856
C118165,QRS Axis,C118165,C82535
C118165,QRS Axis,C118165,C51824
C118165,QRS Axis,C118165,C82516
C118165,QRS Axis,C118165,C25372
C174285,"QTc Correction Method Unspecified, Aggregate",C174285,C25330
C174285,"QTc Correction Method Unspecified, Aggregate",C174285,C42574
C174285,"QTc Correction Method Unspecified, Aggregate",C174285,C82535
C174285,"QTc Correction Method Unspecified, Aggregate",C174285,C82516
C174285,"QTc Correction Method Unspecified, Aggregate",C174285,C62164
C174285,"QTc Correction Method Unspecified, Aggregate",C174285,C51824
C174285,"QTc Correction Method Unspecified, Aggregate",C174285,C50282
C174285,"QTc Correction Method Unspecified, Aggregate",C174285,C25372
C174285,"QTc Correction Method Unspecified, Aggregate",C174285,C82515
C174286,"QTc Correction Method Unspecified, Single Beat",C174286,C25330
C174286,"QTc Correction Method Unspecified, Single Beat",C174286,C42574
C174286,"QTc Correction Method Unspecified, Single Beat",C174286,C51824
C174286,"QTc Correction Method Unspecified, Single Beat",C174286,C82535
C174286,"QTc Correction Method Unspecified, Single Beat",C174286,C25372
C174286,"QTc Correction Method Unspecified, Single Beat",C174286,C82515
C174286,"QTc Correction Method Unspecified, Single Beat",C174286,C62164
C174286,"QTc Correction Method Unspecified, Single Beat",C174286,C82516
C174286,"QTc Correction Method Unspecified, Single Beat",C174286,C50282
C139255,Quasi-Static Compliance,C139255,C82515
C139255,Quasi-Static Compliance,C139255,C70856
C139255,Quasi-Static Compliance,C139255,C49669
C63521,Quick Freeze,C63521,C82571
C63521,Quick Freeze,C63521,C82977
C63521,Quick Freeze,C63521,C25372
C63521,Quick Freeze,C63521,C25692
C63521,Quick Freeze,C63521,C117052
C63521,Quick Freeze,C63521,C70713
C71610,Quotient,C71610,
C117792,RR Interval Single Measurement,C117792,C25330
C117792,RR Interval Single Measurement,C117792,C82516
C117792,RR Interval Single Measurement,C117792,C82535
C117792,RR Interval Single Measurement,C117792,C50282
C117792,RR Interval Single Measurement,C117792,C82515
C117792,RR Interval Single Measurement,C117792,C25372
C117792,RR Interval Single Measurement,C117792,C51824
C117792,RR Interval Single Measurement,C117792,C62164
C117792,RR Interval Single Measurement,C117792,C42574
C17049,Race,C17049,C82515
C17049,Race,C17049,C17049
C15313,Radiation Therapy,C15313,C41184
C15313,Radiation Therapy,C15313,C117530
C15313,Radiation Therapy,C15313,C117511
C15313,Radiation Therapy,C15313,C117529
C15313,Radiation Therapy,C15313,C13717
C15313,Radiation Therapy,C15313,C25185
C15313,Radiation Therapy,C15313,C171000
C15313,Radiation Therapy,C15313,C25692
C15313,Radiation Therapy,C15313,C210652
C15313,Radiation Therapy,C15313,C25488
C15313,Radiation Therapy,C15313,C117512
C15313,Radiation Therapy,C15313,C127786
C15313,Radiation Therapy,C15313,C124444
C15313,Radiation Therapy,C15313,C18068
C15313,Radiation Therapy,C15313,C25372
C123627,Radiologic Response,C123627,C25372
C123627,Radiologic Response,C123627,C82515
C123627,Radiologic Response,C123627,C51824
C123627,Radiologic Response,C123627,C70856
C123627,Radiologic Response,C123627,C117394
C123627,Radiologic Response,C123627,C117043
C62667,Radionuclide Imaging,C62667,C117530
C62667,Radionuclide Imaging,C62667,C171000
C62667,Radionuclide Imaging,C62667,C25185
C62667,Radionuclide Imaging,C62667,C25692
C62667,Radionuclide Imaging,C62667,C127786
C62667,Radionuclide Imaging,C62667,C25372
C62667,Radionuclide Imaging,C62667,C117512
C62667,Radionuclide Imaging,C62667,C117511
C62667,Radionuclide Imaging,C62667,C117529
C62667,Radionuclide Imaging,C62667,C13717
C25196,Randomization,C25196,C49691
C25196,Randomization,C25196,C83445
C25196,Randomization,C25196,C117461
C25196,Randomization,C25196,C117460
C25196,Randomization,C25196,C83447
C25196,Randomization,C25196,C117458
C98775,Randomization Quotient,C98775,C83445
C98775,Randomization Quotient,C98775,C49691
C98775,Randomization Quotient,C98775,C83447
C63507,Range of Motion,C63507,
C139212,"Range of Motion, Abduction",C139212,C70856
C139212,"Range of Motion, Abduction",C139212,C13717
C139212,"Range of Motion, Abduction",C139212,C25185
C139212,"Range of Motion, Abduction",C139212,C82535
C139212,"Range of Motion, Abduction",C139212,C82515
C139212,"Range of Motion, Abduction",C139212,C68667
C139214,"Range of Motion, Dorsiflexion",C139214,C82535
C139214,"Range of Motion, Dorsiflexion",C139214,C25185
C139214,"Range of Motion, Dorsiflexion",C139214,C68667
C139214,"Range of Motion, Dorsiflexion",C139214,C70856
C139214,"Range of Motion, Dorsiflexion",C139214,C13717
C139214,"Range of Motion, Dorsiflexion",C139214,C82515
C139213,"Range of Motion, Extension",C139213,C25185
C139213,"Range of Motion, Extension",C139213,C82535
C139213,"Range of Motion, Extension",C139213,C68667
C139213,"Range of Motion, Extension",C139213,C13717
C139213,"Range of Motion, Extension",C139213,C70856
C139213,"Range of Motion, Extension",C139213,C82515
C126070,Rare Disease Indicator,C126070,C83447
C126070,Rare Disease Indicator,C126070,C83445
C126070,Rare Disease Indicator,C126070,C117458
C126070,Rare Disease Indicator,C126070,C117460
C126070,Rare Disease Indicator,C126070,C117461
C126070,Rare Disease Indicator,C126070,C49691
C154878,Rash Indicator,C154878,C70856
C154878,Rash Indicator,C154878,C25185
C154878,Rash Indicator,C154878,C13717
C154878,Rash Indicator,C154878,C82515
C179819,Reaction Grade,C179819,C13717
C179819,Reaction Grade,C179819,C70856
C179819,Reaction Grade,C179819,C82546
C179819,Reaction Grade,C179819,C82535
C179819,Reaction Grade,C179819,C25185
C179819,Reaction Grade,C179819,C82515
C94299,Receptor Status,C94299,
C93645,Recurrence Indicator,C93645,C82515
C93645,Recurrence Indicator,C93645,C25692
C93645,Recurrence Indicator,C93645,C70856
C93645,Recurrence Indicator,C93645,C25372
C190808,Recurrence Risk Score,C190808,
C192424,Recurrence in Distant Nodes,C192424,C70856
C192424,Recurrence in Distant Nodes,C192424,C25372
C192424,Recurrence in Distant Nodes,C192424,C82515
C192424,Recurrence in Distant Nodes,C192424,C25692
C38155,Recurrent Disease,C38155,C25692
C38155,Recurrent Disease,C38155,C25372
C38155,Recurrent Disease,C38155,C82515
C38155,Recurrent Disease,C38155,C70856
C55073,"Recurrent Disease, Distant Site",C55073,
C117961,Relapse Criteria,C117961,C83447
C117961,Relapse Criteria,C117961,C83445
C117961,Relapse Criteria,C117961,C49691
C82571,Reported Event Term [RETIRED],C82571,
C127799,Requires Secure Email Delivery of XML Indicator,C127799,C49691
C127799,Requires Secure Email Delivery of XML Indicator,C127799,C83447
C127799,Requires Secure Email Delivery of XML Indicator,C127799,C117460
C127799,Requires Secure Email Delivery of XML Indicator,C127799,C117461
C127799,Requires Secure Email Delivery of XML Indicator,C127799,C83445
C127799,Requires Secure Email Delivery of XML Indicator,C127799,C117458
C160722,Residual Cancer Burden,C160722,C171435
C160722,Residual Cancer Burden,C160722,C25692
C160722,Residual Cancer Burden,C160722,C70713
C160722,Residual Cancer Burden,C160722,C70856
C160722,Residual Cancer Burden,C160722,C25372
C160722,Residual Cancer Burden,C160722,C82515
C160724,Residual Cancer Burden Class,C160724,C171435
C160724,Residual Cancer Burden Class,C160724,C70713
C160724,Residual Cancer Burden Class,C160724,C82515
C160724,Residual Cancer Burden Class,C160724,C25692
C160724,Residual Cancer Burden Class,C160724,C70856
C160724,Residual Cancer Burden Class,C160724,C25372
C160723,Residual Cancer Burden Index,C160723,C70713
C160723,Residual Cancer Burden Index,C160723,C70856
C160723,Residual Cancer Burden Index,C160723,C82515
C160723,Residual Cancer Burden Index,C160723,C171435
C160723,Residual Cancer Burden Index,C160723,C25372
C160723,Residual Cancer Burden Index,C160723,C25692
C89836,Residual Volume,C89836,C82515
C89836,Residual Volume,C89836,C70856
C89836,Residual Volume,C89836,C44279
C123568,Respiratory Exchange Ratio,C123568,C82515
C123568,Respiratory Exchange Ratio,C123568,C70856
C123568,Respiratory Exchange Ratio,C123568,C48570
C49678,Respiratory Rate,C49678,C70856
C49678,Respiratory Rate,C49678,C73688
C49678,Respiratory Rate,C49678,C82515
C198356,Respiratory System Examination,C198356,C70856
C198356,Respiratory System Examination,C198356,C82515
C45233,Respiratory System Finding,C45233,
C94535,Response in Non-Target Lesion,C94535,C117043
C94535,Response in Non-Target Lesion,C94535,C51824
C94535,Response in Non-Target Lesion,C94535,C25372
C94535,Response in Non-Target Lesion,C94535,C70856
C94535,Response in Non-Target Lesion,C94535,C82515
C94534,Response in Target Lesion,C94534,C117043
C94534,Response in Target Lesion,C94534,C82515
C94534,Response in Target Lesion,C94534,C25372
C94534,Response in Target Lesion,C94534,C70856
C94534,Response in Target Lesion,C94534,C51824
C126071,Resubmission Letter,C126071,C83447
C126071,Resubmission Letter,C126071,C83445
C126071,Resubmission Letter,C126071,C49691
C127777,Retained Biospecimen Contains DNA Indicator,C127777,C49691
C127777,Retained Biospecimen Contains DNA Indicator,C127777,C83447
C127777,Retained Biospecimen Contains DNA Indicator,C127777,C83445
C127777,Retained Biospecimen Contains DNA Indicator,C127777,C117460
C127777,Retained Biospecimen Contains DNA Indicator,C127777,C117458
C127777,Retained Biospecimen Contains DNA Indicator,C127777,C117461
C126072,Retained Biospecimen Description,C126072,C83447
C126072,Retained Biospecimen Description,C126072,C83445
C126072,Retained Biospecimen Description,C126072,C49691
C111307,Rhythm Not Otherwise Specified ECG Assessment,C111307,C70856
C111307,Rhythm Not Otherwise Specified ECG Assessment,C111307,C25372
C111307,Rhythm Not Otherwise Specified ECG Assessment,C111307,C51824
C111307,Rhythm Not Otherwise Specified ECG Assessment,C111307,C62164
C111307,Rhythm Not Otherwise Specified ECG Assessment,C111307,C82515
C111307,Rhythm Not Otherwise Specified ECG Assessment,C111307,C82535
C111307,Rhythm Not Otherwise Specified ECG Assessment,C111307,C50282
C132301,Ribonucleic Acid Measurement,C132301,
C17103,Risk Factor,C17103,
C25169,Route,C25169,
C38114,Route of Administration,C38114,C83447
C38114,Route of Administration,C38114,C83445
C38114,Route of Administration,C38114,C49691
C38114,Route of Administration,C38114,C117458
C38114,Route of Administration,C38114,C117460
C38114,Route of Administration,C38114,C117461
C191153,Rutgeerts Score - Rutgeerts Score,C191153,C25372
C191153,Rutgeerts Score - Rutgeerts Score,C191153,C91106
C191153,Rutgeerts Score - Rutgeerts Score,C191153,C82515
C191153,Rutgeerts Score - Rutgeerts Score,C191153,C46126
C191039,Rutgeerts Score Clinical Classification,C191039,C82556
C191039,Rutgeerts Score Clinical Classification,C191039,C82515
C191039,Rutgeerts Score Clinical Classification,C191039,C25372
C191039,Rutgeerts Score Clinical Classification,C191039,C82525
C190946,Rutgeerts Score Clinical Classification Question,C190946,
C171531,SARS-CoV-2 RNA Measurement,C171531,C171435
C171531,SARS-CoV-2 RNA Measurement,C171531,C117062
C171531,SARS-CoV-2 RNA Measurement,C171531,C70856
C171531,SARS-CoV-2 RNA Measurement,C171531,C82515
C171531,SARS-CoV-2 RNA Measurement,C171531,C82535
C171531,SARS-CoV-2 RNA Measurement,C171531,C70713
C171531,SARS-CoV-2 RNA Measurement,C171531,C70700
C171531,SARS-CoV-2 RNA Measurement,C171531,C67391
C189317,SDTM Implementation Guide Medical Device Version,C189317,C117461
C189317,SDTM Implementation Guide Medical Device Version,C189317,C117458
C189317,SDTM Implementation Guide Medical Device Version,C189317,C83445
C189317,SDTM Implementation Guide Medical Device Version,C189317,C83447
C189317,SDTM Implementation Guide Medical Device Version,C189317,C117460
C189317,SDTM Implementation Guide Medical Device Version,C189317,C49691
C111363,"ST Segment, T wave, and U wave ECG Assessment",C111363,C50282
C111363,"ST Segment, T wave, and U wave ECG Assessment",C111363,C25372
C111363,"ST Segment, T wave, and U wave ECG Assessment",C111363,C62164
C111363,"ST Segment, T wave, and U wave ECG Assessment",C111363,C51824
C111363,"ST Segment, T wave, and U wave ECG Assessment",C111363,C82535
C111363,"ST Segment, T wave, and U wave ECG Assessment",C111363,C70856
C111363,"ST Segment, T wave, and U wave ECG Assessment",C111363,C82515
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,C126073,C49691
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,C126073,C83445
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,C126073,C83447
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,C126073,C117460
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,C126073,C117458
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,C126073,C117461
C126074,SUSAR Reporting to National Competent Authority Indicator,C126074,C117461
C126074,SUSAR Reporting to National Competent Authority Indicator,C126074,C117460
C126074,SUSAR Reporting to National Competent Authority Indicator,C126074,C117458
C126074,SUSAR Reporting to National Competent Authority Indicator,C126074,C83447
C126074,SUSAR Reporting to National Competent Authority Indicator,C126074,C83445
C126074,SUSAR Reporting to National Competent Authority Indicator,C126074,C49691
C87054,Sagittal Abdominal Diameter,C87054,C82515
C87054,Sagittal Abdominal Diameter,C87054,C70856
C87054,Sagittal Abdominal Diameter,C87054,C42578
C139256,Salazar-Knowles Equation Parameter A,C139256,C82515
C139256,Salazar-Knowles Equation Parameter A,C139256,C70856
C139257,Salazar-Knowles Equation Parameter B,C139257,C82515
C139257,Salazar-Knowles Equation Parameter B,C139257,C70856
C139258,"Salazar-Knowles Equation, K Parameter",C139258,C70856
C139258,"Salazar-Knowles Equation, K Parameter",C139258,C82515
C71492,Sampling Method,C71492,
C25338,Score,C25338,
C204693,Second Ventilatory Threshold,C204693,C66973
C204693,Second Ventilatory Threshold,C204693,C70856
C204693,Second Ventilatory Threshold,C204693,C82515
C116142,Secondary Cause of Death,C116142,C82515
C116142,Secondary Cause of Death,C116142,C70856
C132460,Secondary Language Spoken,C132460,C25372
C132460,Secondary Language Spoken,C132460,C82515
C132460,Secondary Language Spoken,C132460,C70856
C98781,Secondary Outcome Measure,C98781,C83447
C98781,Secondary Outcome Measure,C98781,C83445
C98781,Secondary Outcome Measure,C98781,C49691
C81997,Segmented Neutrophil Count,C81997,C70713
C81997,Segmented Neutrophil Count,C81997,C82515
C81997,Segmented Neutrophil Count,C81997,C93566
C81997,Segmented Neutrophil Count,C81997,C70856
C81997,Segmented Neutrophil Count,C81997,C67391
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,C82045,C93566
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,C82045,C48570
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,C82045,C70713
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,C82045,C82515
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,C82045,C70856
C15667,Sentinel Lymph Node Biopsy,C15667,C54215
C15667,Sentinel Lymph Node Biopsy,C15667,C25372
C15667,Sentinel Lymph Node Biopsy,C15667,C25185
C15667,Sentinel Lymph Node Biopsy,C15667,C117512
C15667,Sentinel Lymph Node Biopsy,C15667,C171435
C15667,Sentinel Lymph Node Biopsy,C15667,C127786
C15667,Sentinel Lymph Node Biopsy,C15667,C171000
C15667,Sentinel Lymph Node Biopsy,C15667,C117530
C15667,Sentinel Lymph Node Biopsy,C15667,C117511
C15667,Sentinel Lymph Node Biopsy,C15667,C117529
C15667,Sentinel Lymph Node Biopsy,C15667,C25692
C189439,Sequence Rearrangement,C189439,C70856
C189439,Sequence Rearrangement,C189439,C93423
C189439,Sequence Rearrangement,C189439,C204091
C189439,Sequence Rearrangement,C189439,C164815
C189439,Sequence Rearrangement,C189439,C164716
C189439,Sequence Rearrangement,C189439,C43568
C189439,Sequence Rearrangement,C189439,C164813
C189439,Sequence Rearrangement,C189439,C164528
C189439,Sequence Rearrangement,C189439,C164533
C189439,Sequence Rearrangement,C189439,C164811
C189439,Sequence Rearrangement,C189439,C70713
C189439,Sequence Rearrangement,C189439,C82535
C189439,Sequence Rearrangement,C189439,C82515
C189439,Sequence Rearrangement,C189439,C204092
C189439,Sequence Rearrangement,C189439,C117062
C189439,Sequence Rearrangement,C189439,C25372
C73495,Serum HCG Measurement,C73495,C82515
C73495,Serum HCG Measurement,C73495,C70713
C73495,Serum HCG Measurement,C73495,C48207
C73495,Serum HCG Measurement,C73495,C70856
C102708,Setting of Disease Contact,C102708,C70856
C102708,Setting of Disease Contact,C102708,C82515
C102708,Setting of Disease Contact,C102708,C25372
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,C171439,C70713
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,C171439,C70856
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,C171439,C82515
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,C171439,C82535
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,C171439,C117062
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,C171532,C171435
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,C171532,C117062
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,C171532,C70713
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,C171532,C82535
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,C171532,C70856
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,C171532,C70700
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,C171532,C82515
C117962,Severity Criteria,C117962,C49691
C117962,Severity Criteria,C117962,C83447
C117962,Severity Criteria,C117962,C83445
C28421,Sex,C28421,C82515
C28421,Sex,C28421,C28421
C205472,Sex Assigned at Birth,C205472,C82515
C205472,Sex Assigned at Birth,C205472,C70856
C205472,Sex Assigned at Birth,C205472,C25372
C209693,Sex Assigned for Clinical Purpose,C209693,C25372
C209693,Sex Assigned for Clinical Purpose,C209693,C82515
