bc_id,short_name,synonyms
C117773,Aggregate PR Interval,PR Interval Aggregate;PQ Interval Aggregate;PRAG;PQAG
C117773,Aggregate PR Interval,PR Interval Aggregate;PQ Interval Aggregate;PRAG;PQAG
C117773,Aggregate PR Interval,PR Interval Aggregate;PQ Interval Aggregate;PRAG;PQAG
C117773,Aggregate PR Interval,PR Interval Aggregate;PQ Interval Aggregate;PRAG;PQAG
C117773,Aggregate PR Interval,PR Interval Aggregate;PQ Interval Aggregate;PRAG;PQAG
C117773,Aggregate PR Interval,PR Interval Aggregate;PQ Interval Aggregate;PRAG;PQAG
C117773,Aggregate PR Interval,PR Interval Aggregate;PQ Interval Aggregate;PRAG;PQAG
C117773,Aggregate PR Interval,PR Interval Aggregate;PQ Interval Aggregate;PRAG;PQAG
C117779,Aggregate QRS Duration,QRS Aggregate Duration;QRSAG
C117779,Aggregate QRS Duration,QRS Aggregate Duration;QRSAG
C117779,Aggregate QRS Duration,QRS Aggregate Duration;QRSAG
C117779,Aggregate QRS Duration,QRS Aggregate Duration;QRSAG
C117779,Aggregate QRS Duration,QRS Aggregate Duration;QRSAG
C117779,Aggregate QRS Duration,QRS Aggregate Duration;QRSAG
C117779,Aggregate QRS Duration,QRS Aggregate Duration;QRSAG
C117779,Aggregate QRS Duration,QRS Aggregate Duration;QRSAG
C117779,Aggregate QRS Duration,QRS Aggregate Duration;QRSAG
C117783,Aggregate QT Interval,QT Interval Aggregate;QTAG
C117783,Aggregate QT Interval,QT Interval Aggregate;QTAG
C117783,Aggregate QT Interval,QT Interval Aggregate;QTAG
C117783,Aggregate QT Interval,QT Interval Aggregate;QTAG
C117783,Aggregate QT Interval,QT Interval Aggregate;QTAG
C117783,Aggregate QT Interval,QT Interval Aggregate;QTAG
C117783,Aggregate QT Interval,QT Interval Aggregate;QTAG
C117783,Aggregate QT Interval,QT Interval Aggregate;QTAG
C117783,Aggregate QT Interval,QT Interval Aggregate;QTAG
C117784,Aggregate QTCB Interval,QTCB Interval Aggregate;QTCBAG
C117784,Aggregate QTCB Interval,QTCB Interval Aggregate;QTCBAG
C117784,Aggregate QTCB Interval,QTCB Interval Aggregate;QTCBAG
C117784,Aggregate QTCB Interval,QTCB Interval Aggregate;QTCBAG
C117784,Aggregate QTCB Interval,QTCB Interval Aggregate;QTCBAG
C117784,Aggregate QTCB Interval,QTCB Interval Aggregate;QTCBAG
C117784,Aggregate QTCB Interval,QTCB Interval Aggregate;QTCBAG
C117784,Aggregate QTCB Interval,QTCB Interval Aggregate;QTCBAG
C117784,Aggregate QTCB Interval,QTCB Interval Aggregate;QTCBAG
C117786,Aggregate QTCF Interval,QTCF Interval Aggregate;QTCFAG
C117786,Aggregate QTCF Interval,QTCF Interval Aggregate;QTCFAG
C117786,Aggregate QTCF Interval,QTCF Interval Aggregate;QTCFAG
C117786,Aggregate QTCF Interval,QTCF Interval Aggregate;QTCFAG
C117786,Aggregate QTCF Interval,QTCF Interval Aggregate;QTCFAG
C117786,Aggregate QTCF Interval,QTCF Interval Aggregate;QTCFAG
C117786,Aggregate QTCF Interval,QTCF Interval Aggregate;QTCFAG
C117786,Aggregate QTCF Interval,QTCF Interval Aggregate;QTCFAG
C117786,Aggregate QTCF Interval,QTCF Interval Aggregate;QTCFAG
C117791,Aggregate RR Interval,RR Interval Aggregate;RRAG
C117791,Aggregate RR Interval,RR Interval Aggregate;RRAG
C117791,Aggregate RR Interval,RR Interval Aggregate;RRAG
C117791,Aggregate RR Interval,RR Interval Aggregate;RRAG
C117791,Aggregate RR Interval,RR Interval Aggregate;RRAG
C117791,Aggregate RR Interval,RR Interval Aggregate;RRAG
C117791,Aggregate RR Interval,RR Interval Aggregate;RRAG
C117791,Aggregate RR Interval,RR Interval Aggregate;RRAG
C117791,Aggregate RR Interval,RR Interval Aggregate;RRAG
C170620,Air Trapping Measurement,Air Trapping;AIRTRAP
C170620,Air Trapping Measurement,Air Trapping;AIRTRAP
C170620,Air Trapping Measurement,Air Trapping;AIRTRAP
C124422,Airway Conductance,GAW
C124422,Airway Conductance,GAW
C120927,Airway Resistance,AIRRES;RAW;Raw
C120927,Airway Resistance,AIRRES;RAW;Raw
C120927,Airway Resistance,AIRRES;RAW;Raw
C170457,Airway Volume,AWVOL
C170457,Airway Volume,AWVOL
C170457,Airway Volume,AWVOL
C170619,Airway Wall Volume,AWWVOL
C170619,Airway Wall Volume,AWWVOL
C170619,Airway Wall Volume,AWWVOL
C64433,Alanine Aminotransferase Measurement,ALT;SGPT
C64433,Alanine Aminotransferase Measurement,ALT;SGPT
C64433,Alanine Aminotransferase Measurement,ALT;SGPT
C64433,Alanine Aminotransferase Measurement,ALT;SGPT
C64433,Alanine Aminotransferase Measurement,ALT;SGPT
C64431,Albumin Measurement,Albumin
C64431,Albumin Measurement,Albumin
C64431,Albumin Measurement,Albumin
C64431,Albumin Measurement,Albumin
C64431,Albumin Measurement,Albumin
C74761,Albumin to Creatinine Ratio Measurement,Albumin/Creatinine;Albumin/creatinine ratio;Albumin/creatinine ratio measurement;Microalbumin/Creatinine Ratio;ALBCREAT
C74761,Albumin to Creatinine Ratio Measurement,Albumin/Creatinine;Albumin/creatinine ratio;Albumin/creatinine ratio measurement;Microalbumin/Creatinine Ratio;ALBCREAT
C74761,Albumin to Creatinine Ratio Measurement,Albumin/Creatinine;Albumin/creatinine ratio;Albumin/creatinine ratio measurement;Microalbumin/Creatinine Ratio;ALBCREAT
C74761,Albumin to Creatinine Ratio Measurement,Albumin/Creatinine;Albumin/creatinine ratio;Albumin/creatinine ratio measurement;Microalbumin/Creatinine Ratio;ALBCREAT
C74761,Albumin to Creatinine Ratio Measurement,Albumin/Creatinine;Albumin/creatinine ratio;Albumin/creatinine ratio measurement;Microalbumin/Creatinine Ratio;ALBCREAT
C103453,Albumin to Total Protein Ratio Measurement,Albumin/Total Protein;ALBPROT
C103453,Albumin to Total Protein Ratio Measurement,Albumin/Total Protein;ALBPROT
C103453,Albumin to Total Protein Ratio Measurement,Albumin/Total Protein;ALBPROT
C103453,Albumin to Total Protein Ratio Measurement,Albumin/Total Protein;ALBPROT
C103453,Albumin to Total Protein Ratio Measurement,Albumin/Total Protein;ALBPROT
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C81229,Alcohol Use History,Alcohol History;Alcohol Use
C16275,Algorithm,Algorithms
C64432,Alkaline Phosphatase Measurement,Alkaline Phosphatase
C64432,Alkaline Phosphatase Measurement,Alkaline Phosphatase
C64432,Alkaline Phosphatase Measurement,Alkaline Phosphatase
C64432,Alkaline Phosphatase Measurement,Alkaline Phosphatase
C64432,Alkaline Phosphatase Measurement,Alkaline Phosphatase
C112221,Allergen Skin Response Index Measurement,ASRINDEX
C112221,Allergen Skin Response Index Measurement,ASRINDEX
C112221,Allergen Skin Response Index Measurement,ASRINDEX
C112221,Allergen Skin Response Index Measurement,ASRINDEX
C112221,Allergen Skin Response Index Measurement,ASRINDEX
C112221,Allergen Skin Response Index Measurement,ASRINDEX
C112222,Allergen Skin Response Intensity Measurement,ASRINT
C112222,Allergen Skin Response Intensity Measurement,ASRINT
C112222,Allergen Skin Response Intensity Measurement,ASRINT
C112222,Allergen Skin Response Intensity Measurement,ASRINT
C112222,Allergen Skin Response Intensity Measurement,ASRINT
C112222,Allergen Skin Response Intensity Measurement,ASRINT
C187776,Allergen-induced IgA Antibody Measurement,ARIGAAB;Allergen-induced IgA Antibody
C187776,Allergen-induced IgA Antibody Measurement,ARIGAAB;Allergen-induced IgA Antibody
C187776,Allergen-induced IgA Antibody Measurement,ARIGAAB;Allergen-induced IgA Antibody
C187776,Allergen-induced IgA Antibody Measurement,ARIGAAB;Allergen-induced IgA Antibody
C187776,Allergen-induced IgA Antibody Measurement,ARIGAAB;Allergen-induced IgA Antibody
C187776,Allergen-induced IgA Antibody Measurement,ARIGAAB;Allergen-induced IgA Antibody
C187776,Allergen-induced IgA Antibody Measurement,ARIGAAB;Allergen-induced IgA Antibody
C187776,Allergen-induced IgA Antibody Measurement,ARIGAAB;Allergen-induced IgA Antibody
C187776,Allergen-induced IgA Antibody Measurement,ARIGAAB;Allergen-induced IgA Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C181398,Allergen-induced IgE Antibody Measurement,ARIGEAB;Allergen-induced IgE Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187777,Allergen-induced IgG Antibody Measurement,ARIGGAB;Allergen-induced IgG Antibody
C187779,Allergen-induced IgM Antibody Measurement,ARIGMAB;Allergen-induced IgM Antibody
C187779,Allergen-induced IgM Antibody Measurement,ARIGMAB;Allergen-induced IgM Antibody
C187779,Allergen-induced IgM Antibody Measurement,ARIGMAB;Allergen-induced IgM Antibody
C187779,Allergen-induced IgM Antibody Measurement,ARIGMAB;Allergen-induced IgM Antibody
C187779,Allergen-induced IgM Antibody Measurement,ARIGMAB;Allergen-induced IgM Antibody
C187779,Allergen-induced IgM Antibody Measurement,ARIGMAB;Allergen-induced IgM Antibody
C187779,Allergen-induced IgM Antibody Measurement,ARIGMAB;Allergen-induced IgM Antibody
C187779,Allergen-induced IgM Antibody Measurement,ARIGMAB;Allergen-induced IgM Antibody
C187779,Allergen-induced IgM Antibody Measurement,ARIGMAB;Allergen-induced IgM Antibody
C191306,Alpha Angle of the Hip,ALPHANGL;Alpha Angle
C191306,Alpha Angle of the Hip,ALPHANGL;Alpha Angle
C191306,Alpha Angle of the Hip,ALPHANGL;Alpha Angle
C191306,Alpha Angle of the Hip,ALPHANGL;Alpha Angle
C191306,Alpha Angle of the Hip,ALPHANGL;Alpha Angle
C191306,Alpha Angle of the Hip,ALPHANGL;Alpha Angle
C156584,Alveolar Volume,ALVVOL;VA
C156584,Alveolar Volume,ALVVOL;VA
C156584,Alveolar Volume,ALVVOL;VA
C25391,Analysis,Analyze;Analytical;Analyzed
C156564,Anatomic Response,ANATRESP
C156564,Anatomic Response,ANATRESP
C156564,Anatomic Response,ANATRESP
C156564,Anatomic Response,ANATRESP
C156564,Anatomic Response,ANATRESP
C74797,Anisocyte Measurement,Anisocytes;Anisocytosis;ANISO
C74797,Anisocyte Measurement,Anisocytes;Anisocytosis;ANISO
C74797,Anisocyte Measurement,Anisocytes;Anisocytosis;ANISO
C74797,Anisocyte Measurement,Anisocytes;Anisocytosis;ANISO
C87304,Ankle-Brachial Index,ABI;Ankle-Arm Index;Ankle-Arm Pressure Index;Ankle-Brachial Pressure Index
C87304,Ankle-Brachial Index,ABI;Ankle-Arm Index;Ankle-Arm Pressure Index;Ankle-Brachial Pressure Index
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C156629,Anticipated Adverse Event [RETIRED],Adverse Event;Prespecified Adverse Event
C112281,Antigenic Skin Flare Longest Diameter Measurement,Flare Longest Diameter;FLRLDIAM
C112281,Antigenic Skin Flare Longest Diameter Measurement,Flare Longest Diameter;FLRLDIAM
C112281,Antigenic Skin Flare Longest Diameter Measurement,Flare Longest Diameter;FLRLDIAM
C112281,Antigenic Skin Flare Longest Diameter Measurement,Flare Longest Diameter;FLRLDIAM
C112281,Antigenic Skin Flare Longest Diameter Measurement,Flare Longest Diameter;FLRLDIAM
C112281,Antigenic Skin Flare Longest Diameter Measurement,Flare Longest Diameter;FLRLDIAM
C112281,Antigenic Skin Flare Longest Diameter Measurement,Flare Longest Diameter;FLRLDIAM
C112282,Antigenic Skin Flare Mean Diameter Measurement,Flare Mean Diameter;FLRMDIAM
C112282,Antigenic Skin Flare Mean Diameter Measurement,Flare Mean Diameter;FLRMDIAM
C112282,Antigenic Skin Flare Mean Diameter Measurement,Flare Mean Diameter;FLRMDIAM
C112282,Antigenic Skin Flare Mean Diameter Measurement,Flare Mean Diameter;FLRMDIAM
C112282,Antigenic Skin Flare Mean Diameter Measurement,Flare Mean Diameter;FLRMDIAM
C112282,Antigenic Skin Flare Mean Diameter Measurement,Flare Mean Diameter;FLRMDIAM
C112282,Antigenic Skin Flare Mean Diameter Measurement,Flare Mean Diameter;FLRMDIAM
C112283,Antigenic Skin Flare Size Measurement,Flare Size;FLARESZ
C112283,Antigenic Skin Flare Size Measurement,Flare Size;FLARESZ
C112283,Antigenic Skin Flare Size Measurement,Flare Size;FLARESZ
C112283,Antigenic Skin Flare Size Measurement,Flare Size;FLARESZ
C112283,Antigenic Skin Flare Size Measurement,Flare Size;FLARESZ
C112283,Antigenic Skin Flare Size Measurement,Flare Size;FLARESZ
C178018,Appendicular Skeletal Muscle Mass Measurement,ASMM;ASMMASS
C178018,Appendicular Skeletal Muscle Mass Measurement,ASMM;ASMMASS
C178018,Appendicular Skeletal Muscle Mass Measurement,ASMM;ASMMASS
C178018,Appendicular Skeletal Muscle Mass Measurement,ASMM;ASMMASS
C178018,Appendicular Skeletal Muscle Mass Measurement,ASMM;ASMMASS
C178018,Appendicular Skeletal Muscle Mass Measurement,ASMM;ASMMASS
C171499,Appropriate Developmental Age Indicator,ADEVAIND;Appropriate Development For Age Indicator
C171499,Appropriate Developmental Age Indicator,ADEVAIND;Appropriate Development For Age Indicator
C171499,Appropriate Developmental Age Indicator,ADEVAIND;Appropriate Development For Age Indicator
C181553,Arm Span,ARMSPAN;Armspan;Reach;Wingspan
C181553,Arm Span,ARMSPAN;Armspan;Reach;Wingspan
C181553,Arm Span,ARMSPAN;Armspan;Reach;Wingspan
C71252,Arterial Blood Gas Measurement,ABG
C64467,Aspartate Aminotransferase Measurement,AST;SGOT
C64467,Aspartate Aminotransferase Measurement,AST;SGOT
C64467,Aspartate Aminotransferase Measurement,AST;SGOT
C64467,Aspartate Aminotransferase Measurement,AST;SGOT
C64467,Aspartate Aminotransferase Measurement,AST;SGOT
C111131,Atrioventricular Conduction ECG Assessment,AVCOND;Atrioventricular Conduction
C111131,Atrioventricular Conduction ECG Assessment,AVCOND;Atrioventricular Conduction
C111131,Atrioventricular Conduction ECG Assessment,AVCOND;Atrioventricular Conduction
C111131,Atrioventricular Conduction ECG Assessment,AVCOND;Atrioventricular Conduction
C111131,Atrioventricular Conduction ECG Assessment,AVCOND;Atrioventricular Conduction
C111131,Atrioventricular Conduction ECG Assessment,AVCOND;Atrioventricular Conduction
C111131,Atrioventricular Conduction ECG Assessment,AVCOND;Atrioventricular Conduction
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C186741,Automated Breast Ultrasound,Automated Ultrasound;Diagnostic Ulatrasound;Ultrasound
C135384,Autopsy Indicator,AUTOPIND;Was Autopsy Performed
C135384,Autopsy Indicator,AUTOPIND;Was Autopsy Performed
C189354,Average Menstrual Cycle Duration,MENSDURA;Average Menstrual Cycle Length
C189354,Average Menstrual Cycle Duration,MENSDURA;Average Menstrual Cycle Length
C189354,Average Menstrual Cycle Duration,MENSDURA;Average Menstrual Cycle Length
C111132,Axis and Voltage ECG Assessment,AXISVOLT;Axis and Voltage
C111132,Axis and Voltage ECG Assessment,AXISVOLT;Axis and Voltage
C111132,Axis and Voltage ECG Assessment,AXISVOLT;Axis and Voltage
C111132,Axis and Voltage ECG Assessment,AXISVOLT;Axis and Voltage
C111132,Axis and Voltage ECG Assessment,AXISVOLT;Axis and Voltage
C111132,Axis and Voltage ECG Assessment,AXISVOLT;Axis and Voltage
C111132,Axis and Voltage ECG Assessment,AXISVOLT;Axis and Voltage
C174314,B-Lymphocyte Count,B-Cell Lymphocytes;B-Cells;B-Lymphocytes
C174314,B-Lymphocyte Count,B-Cell Lymphocytes;B-Cells;B-Lymphocytes
C174314,B-Lymphocyte Count,B-Cell Lymphocytes;B-Cells;B-Lymphocytes
C174314,B-Lymphocyte Count,B-Cell Lymphocytes;B-Cells;B-Lymphocytes
C174314,B-Lymphocyte Count,B-Cell Lymphocytes;B-Cells;B-Lymphocytes
C163567,BMI-for-Age Percentile,BMIAPCTL
C163567,BMI-for-Age Percentile,BMIAPCTL
C100373,BPRS-Anchored - Anxiety,BPRSA1-Anxiety;BPRSA102;BPRS-Anchored - Anxiety
C100373,BPRS-Anchored - Anxiety,BPRSA1-Anxiety;BPRSA102;BPRS-Anchored - Anxiety
C100373,BPRS-Anchored - Anxiety,BPRSA1-Anxiety;BPRSA102;BPRS-Anchored - Anxiety
C100373,BPRS-Anchored - Anxiety,BPRSA1-Anxiety;BPRSA102;BPRS-Anchored - Anxiety
C100373,BPRS-Anchored - Anxiety,BPRSA1-Anxiety;BPRSA102;BPRS-Anchored - Anxiety
C100387,BPRS-Anchored - Blunted Affect,BPRSA1-Blunted Affect;BPRSA116;BPRS-Anchored - Blunted Affect
C100387,BPRS-Anchored - Blunted Affect,BPRSA1-Blunted Affect;BPRSA116;BPRS-Anchored - Blunted Affect
C100387,BPRS-Anchored - Blunted Affect,BPRSA1-Blunted Affect;BPRSA116;BPRS-Anchored - Blunted Affect
C100387,BPRS-Anchored - Blunted Affect,BPRSA1-Blunted Affect;BPRSA116;BPRS-Anchored - Blunted Affect
C100387,BPRS-Anchored - Blunted Affect,BPRSA1-Blunted Affect;BPRSA116;BPRS-Anchored - Blunted Affect
C100375,BPRS-Anchored - Conceptual Disorganization,BPRSA1-Conceptual Disorganization;BPRSA104;BPRS-Anchored - Conceptual Disorganization
